task,score,data_path,data_url
Q5,1.64927536232,data/27053f1a-8486-46ce-ad95-045bfaf90998/47b5871d-ea95-41a0-9b64-fdbb1dcdba6e/data.csv,https://data.cdc.gov/api/views/wngq-sdai/rows.csv?accessType=DOWNLOAD
Q5,2.0,data/0004f8b9-ebea-410e-b39d-f4c78614db2f/2eebdecd-15c5-43f0-aba5-3204f4e44b66/data.csv,https://data.ok.gov/sites/default/files/res_funding_summary_-_fiscal_year_2011_n9gh-irbu.csv
Q5,3.0,data/6bf41c96-a499-4ffd-9a0b-4bfd42934a4c/7259e374-bb11-4d85-b554-9ebc12d231ff/data.csv,https://data.ok.gov/sites/default/files/Statewide%20Programs%20Budget%20and%20Actuals.csv
Q5,1.65254237288,data/76aa6bb7-5917-4754-a589-ca277c5c88f2/e04bb55c-76fd-4295-af57-4f4d714d43ef/data.csv,http://www.bls.gov/cew
Q5,1.65546218487,data/72b852f7-8899-476f-8dc2-96dabe8fda04/71eb46c7-e2b4-43e9-a29d-6d25526c9817/data.csv,http://www.usaid.gov/opengov/developer/datasets/ACDatabase_2014-9-29.csv
Q5,1.65833333333,data/3f3257b4-86bf-4122-9b46-ee690f8bca10/ba139458-7cef-4f6b-97d0-ea346684b915/data.csv,https://inventory.data.gov/dataset/d7e07d8a-3195-42bf-815e-4b7a7efcbe52/resource/0baec037-c9e0-4cf6-8744-8c5b98c702a9/download/userssharedsdflealvlachvmntrsltsforstateassmntsinmathssy200809.csv
Q5,3.0,data/ea425aa0-52d1-4f6d-a136-a4d8e232312c/1c9f9cb5-58c5-4813-9cde-231c635db9e7/data.csv,https://inventory.data.gov/dataset/53266ad7-8fc0-4929-b4be-fb93772bd441/resource/b4e7f148-3afc-4782-84a3-dfaca3156e8b/download/userssharedsdflealvlachvmntrsltsforstateassmntsinmathssy201112.csv
Q5,2.0,data/8d3f4a66-f29d-4313-bf82-178441ab7390/74f3591a-0371-4b85-89a2-ea2f1501889f/data.csv,http://www.bls.gov/cps
Q5,1.66124661247,data/815dbd40-112b-4082-a4c1-95cda136c56c/eedb6074-6a2b-473f-8d20-0446f03015e4/data.csv,https://www.justice.gov/ust/bankruptcy-data-statistics/language-assistance-program-data
Q5,1.0,data/ebd971da-ca2d-456b-bce7-2507bbd87016/6379d683-5b49-41c3-b8f8-0a28a4df344a/data.csv,https://data.transportation.gov/api/views/w6v2-vk5z/rows.csv?accessType=DOWNLOAD
Q5,2.0,data/71960d00-e353-4aca-b547-2eb7ed0707b1/05fdad9b-403f-4190-abbb-bc145b3fde08/data.csv,https://opendata.fcc.gov/api/views/3b3k-34jp/rows.csv?accessType=DOWNLOAD
Q5,1.65873015873,data/a9f4e9c9-1a2b-49c3-ae4d-0059af47fddb/85bb6306-2b57-4e43-b0b5-4bcc0b349ad4/data.csv,https://data.cdc.gov/api/views/d2rk-yvas/rows.csv?accessType=DOWNLOAD
Q5,0.0,data/bf8ae11f-dfd8-4f33-af4e-29d2a2c78a95/97058dca-96ec-4a3f-a415-9980512de526/data.csv,https://data.ok.gov/sites/default/files/res_state_of_oklahoma_payroll_-_q3_2010_ws3u-f9vf.csv
Q5,1.65364583333,data/93a69c95-583b-427a-886c-7307a2611a8a/4da8f9de-d265-4e2f-b321-f180052df3f7/data.csv,https://inventory.data.gov/dataset/53266ad7-8fc0-4929-b4be-fb93772bd441/resource/b4e7f148-3afc-4782-84a3-dfaca3156e8b/download/userssharedsdflealvlachvmntrsltsforstateassmntsinmathssy201112.csv
Q5,1.65374677003,data/348d4d30-9759-451c-ba8d-211e934fedb9/912a4b3f-b582-4780-96ad-9b11a3ef8c65/data.csv,http://www.bls.gov/cew
Q5,1.65384615385,data/9689d4a6-a248-4d9a-8135-52d74e7805a6/2266a374-2497-45e9-b37c-7c60925779fe/data.csv,https://data.transportation.gov/api/views/5kxy-j6hw/rows.csv?accessType=DOWNLOAD
Q5,3.0,data/3927f76d-0f5d-4fbb-8ea9-71d80ff69330/be023a19-fb78-4492-b359-522aac69341a/data.csv,http://www.bls.gov/soc
Q5,3.0,data/83a70c7e-9992-4676-8360-44d0fd97e3a6/a5701379-196f-431d-bf7b-f64c37494a74/data.csv,https://data.ok.gov/sites/default/files/res_2012_oklahoma_real_property_inventory_list_e2r7-bsxk.csv
Q5,2.0,data/8111af96-59c2-4474-9d12-d5254b3dae40/17bb972a-9d6a-425d-91e6-99de64ab6e1b/data.csv,http://www.bls.gov/cps
Q5,0.0,data/edc72281-7e35-457d-ba8c-ac35277a3d9d/68c6a723-92a1-44ef-9792-7ea3c63d35c1/data.csv,http://www.bls.gov/cps
Q5,0.0,data/d06bfc8d-7df6-459c-8cc6-dc70147cb9c0/12c6369b-bc18-44cd-9574-4941386f3a31/data.csv,https://raw.githubusercontent.com/GSA/data/master/dotgov-domains/current-full.csv
Q5,1.0,data/bf8ae11f-dfd8-4f33-af4e-29d2a2c78a95/c583b2dd-e1b2-4dee-8a00-9d9a79881fe4/data.csv,https://data.ok.gov/sites/default/files/res_state_of_oklahoma_payroll_-_q4_2010_b356-is2n.csv
Q5,1.6399026764,data/f8c3b304-bb13-48bc-883f-2d8fa5e5dd2b/b0c3e091-82a3-4fe0-b1c2-fad63c600009/data.csv,https://data.ok.gov/sites/default/files/res_funding_summary_fiscal_year_2015_9vub-adtb.csv
Q5,3.0,data/3f3257b4-86bf-4122-9b46-ee690f8bca10/f315185d-c1f2-4b8b-82c6-0b1eab92a1d9/data.csv,https://inventory.data.gov/dataset/ceddd972-83af-4ee8-93b0-db087d7883f7/resource/d00b9f82-fcfb-46f2-8c15-7208cfd9a0b4/download/achvmntrsltsstateassmtsrlasy200809.csv
Q5,1.64988009592,data/1fd5bdca-7660-4b7c-ad6f-3bc90e84e8f0/746280dd-4175-408a-98f2-3660f7301d5c/data.csv,http://www.bls.gov/cps
Q5,1.65238095238,data/d508c197-8d6b-46af-b137-95f71fa6cddd/8576f5d8-5270-4342-81dd-724916bcc47f/data.csv,http://www.bls.gov/cps
Q5,1.6524822695,data/a85269d6-d639-4dad-bf13-8eec4317bd22/da73383e-4dcc-411d-b0a9-598607d78196/data.csv,https://opendata.fcc.gov/api/views/dpq5-ta9j/rows.csv?accessType=DOWNLOAD
Q5,2.0,data/4b2f2aff-3ce6-4608-ba51-3ca7e2428b5a/2c478b4b-9645-4533-a87e-344eb3bc0bd9/data.csv,https://www.data.va.gov/sites/default/files/NGL20180105/ngl_usa_territories.csv
Q5,2.0,data/cfc2031d-462f-4251-88f7-3449fad202f4/9e92be26-d235-4f18-9e61-da2877177ff6/data.csv,http://ogesdw.dol.gov
Q5,1.65046296296,data/32bb94a7-8c31-46e8-aa93-6cab6b0f7736/dc560bc2-c32f-4fb5-a59a-7bb09df9271a/data.csv,https://data.ok.gov/sites/default/files/res_2014_real_property_inventory_list_qphg-jk8y.csv
Q5,1.65287356322,data/2489720b-ed5d-49cd-8589-f585e7f25048/0a3b159f-c844-45b1-8c43-c611727675ae/data.csv,https://data.medicare.gov/api/views/4j6d-yzce/rows.csv?accessType=DOWNLOAD
Q5,2.0,data/5054af6c-9801-49e4-af0d-f200483436b6/25045c82-dfc4-47ad-ac5b-f452cdf3530b/data.csv,http://www.bls.gov/cew
Q5,1.0,data/57e5cd4b-cc93-45b6-98e0-fdb2c69bfa62/e85dd3f7-ebeb-4b7b-8da1-b7d6682369af/data.csv,https://data.nasa.gov/api/views/dd9e-wu2v/rows.csv?accessType=DOWNLOAD
Q5,2.0,data/9e9db44c-f948-4eb3-9c5c-7d6c72194535/713808d3-3929-433d-a9fc-8f0d630596ca/data.csv,https://data.medicare.gov/api/views/m5jg-jg7i/rows.csv?accessType=DOWNLOAD
Q5,2.0,data/57f9dcf5-ed9b-4046-bb35-a16b77d9342c/7f275fa7-ac6f-4996-838d-d8155cde5dd4/data.csv,https://data.medicare.gov/api/views/5ff8-7qi2/rows.csv?accessType=DOWNLOAD
Q5,1.0,data/9a154ab6-f92e-4d7e-8714-ee2a6eb5a6b6/221b6b51-39c0-47a0-ac09-8f7a7f9faa3a/data.csv,https://data.medicare.gov/api/views/yv7e-xc69/rows.csv?accessType=DOWNLOAD
Q5,1.65783664459,data/7bb37592-47fe-4f69-b8b9-2321f7d35258/0e2d8f36-4482-48cb-974a-b8e27d94af42/data.csv,https://data.medicare.gov/api/views/vxub-6swi/rows.csv?accessType=DOWNLOAD
Q5,1.6600877193,data/fb706bdd-7da1-4e81-809c-925e050432d0/2e3ee32c-8a2c-43dd-91c5-b9fd4c5e5a81/data.csv,https://data.medicare.gov/api/views/isrn-hqyy/rows.csv?accessType=DOWNLOAD
Q5,1.66230936819,data/82dee1cc-af4a-44f2-bf7e-e8963ab8f009/576ccde5-2448-4ecb-95fd-d789daff0e35/data.csv,https://data.medicare.gov/api/views/apyc-v239/rows.csv?accessType=DOWNLOAD
Q5,0.0,data/c19b5451-bf9e-4c9d-9a1d-cc741f47fb41/e1f0b522-da25-4f25-87cb-0cfaf54093a4/data.csv,https://data.ok.gov/sites/default/files/res_oklahoma_public_school_site_directory_%28august_2015%29.csv
Q5,0.0,data/8b4474ad-121d-4033-b7cf-c8307bb67517/0e83e929-e5ec-46b2-8433-1745ea255c73/data.csv,https://inventory.data.gov/dataset/34552d8f-a545-475b-b10d-2765dfa9a08d/resource/8bc79bf7-e6b5-49e1-ace5-a1324a58f7bf/download/corps-of-engineers-public-frpp-data-fy-2016.csv
Q5,1.64743589744,data/a6b39ac1-a019-4c81-9690-f8380079539d/55bca1c6-1778-435a-9a9c-dc2a6bee0b90/data.csv,http://doi.org/10.3886/ICPSR36322.v1
Q5,2.0,data/c77e265e-30cc-4da4-beda-c0e1b85286e0/0ea7e98b-cbcd-47a5-b141-1cc08eb7e642/data.csv,https://data.medicare.gov/api/views/avtz-f2ge/rows.csv?accessType=DOWNLOAD
Q5,1.0,data/cd47e81c-c98b-48c6-9186-936b2156f1e0/317ba73b-ce66-4e7e-b092-93a2ae2b7e49/data.csv,https://data.cdc.gov/api/views/i9qr-47vu/rows.csv?accessType=DOWNLOAD
Q5,2.0,data/4172ad0f-d1d8-498a-95bc-e4c45671bfbb/6e738fdd-ed1f-4eaa-abcc-d3d87bc19d68/data.csv,https://data.cdc.gov/api/views/s9bp-7k3m/rows.csv?accessType=DOWNLOAD
Q5,1.64583333333,data/cb4c5bdb-32c7-4218-9001-bb37851548dd/81273ab4-b83e-44a7-ac13-e8fff0ba4028/data.csv,https://data.cdc.gov/api/views/azgh-hvnt/rows.csv?accessType=DOWNLOAD
Q5,1.0,data/ba61fdc4-73d9-41a6-8e67-07d094152e80/b9b0e388-9c90-41ab-8ecb-7f16dc3ee94d/data.csv,http://www.usaid.gov/opengov/developer/datasets/DCA_Dataset_Utilization_and_Claims.csv
Q5,0.0,data/f3c79aef-e4bd-4f4b-bd28-6a098f55a096/75cc83e5-ed1b-460a-a2fb-27eb6cfa637c/data.csv,https://energy.gov/cfo/office-chief-financial-officer
Q5,2.0,data/fd26c546-efee-4393-962a-4a3d60f37daa/7f1364c4-9ca4-4423-9a50-81ce3d45c481/data.csv,https://data.cdc.gov/api/views/5p6r-d32s/rows.csv?accessType=DOWNLOAD
Q5,1.0,data/7b323c65-70b3-44c1-8fac-3faa1cc46cec/d494ffa3-e251-4659-9539-ccf8bbc59de6/data.csv,https://data.medicaid.gov/api/views/7ycc-v6ew/rows.csv?accessType=DOWNLOAD
Q5,1.62424242424,data/8b4474ad-121d-4033-b7cf-c8307bb67517/4a3c7fe4-196b-477f-8e62-165e1fea1fdb/data.csv,https://inventory.data.gov/dataset/34552d8f-a545-475b-b10d-2765dfa9a08d/resource/d837264f-b84e-485b-8207-320b1f79f666/download/dod-whs-public-frpp-data-fy-2016.csv
Q5,2.0,data/68c31d08-13cd-4261-a567-258d7061e4c1/0eab35b1-a2f1-4a11-b9be-34def8881e9a/data.csv,https://inventory.data.gov/dataset/d019bd7f-d94f-46b5-9bdc-947ff9aecf6c/resource/1db25b57-0ea8-4b2d-b578-0887d7c699cd/download/navy-public-frpp-data-fy-2017.csv
Q5,1.61876247505,data/4e6f4821-38f7-4c16-a246-ed3f918738b2/87352575-2337-4326-b231-4583ee1ebdd1/data.csv,https://data.cdc.gov/api/views/5ekf-pmct/rows.csv?accessType=DOWNLOAD
Q5,2.0,data/c19b5451-bf9e-4c9d-9a1d-cc741f47fb41/cdded1bb-ec96-4f70-85fe-e69f4a88a586/data.csv,https://data.ok.gov/sites/default/files/2015_Oklahoma_Public_School_SITE_Directory.csv
Q5,0.0,data/1ce2003d-72f4-47da-a320-5f9515a2c1d4/deaa3071-08f9-4c8e-87ee-c3bdea0138bf/data.csv,https://data.ok.gov/sites/default/files/res_map_of_oklahoma_health_care_facilities_9qy4-y4f8.csv
Q5,2.0,data/2a0bb408-bbf0-45d7-8a80-5f1a0c17afd6/ad17951d-198b-4be5-b144-051ff9704851/data.csv,https://data.medicare.gov/api/views/vxub-6swi/rows.csv?accessType=DOWNLOAD
Q5,1.61403508772,data/c3ec9990-b495-41d0-a6e0-5603ab59f634/804c465b-a583-4cb0-8a51-fe02db2639bb/data.csv,https://energy.gov/sites/prod/files/2015/03/f20/workforce_data_20150327.csv
Q5,0.0,data/25f57369-6d4a-410c-b244-cf5e771cef0a/13b327b7-f09a-4fda-85dd-9180afc590a2/data.csv,https://data.ok.gov/sites/default/files/res_health_care_cost_growth_2rx6-rfwj.csv
Q5,1.0,data/b2ce82b2-d517-43b4-8f33-fe779bd3b94c/e890d408-7ca7-47d4-bdb8-99213e1039ff/data.csv,https://data.cdc.gov/api/views/t984-9cdv/rows.csv?accessType=DOWNLOAD
Q5,1.0,data/25f57369-6d4a-410c-b244-cf5e771cef0a/ca1c887c-0a9d-4922-898f-3d472145051a/data.csv,https://data.ok.gov/sites/default/files/res_health_care_cost_growth_-_column_chart_dfnd-zt9d.csv
Q5,3.0,data/c19b5451-bf9e-4c9d-9a1d-cc741f47fb41/1ae2e327-5aa4-4ac0-ac79-d51951f65da9/data.csv,https://data.ok.gov/sites/default/files/OnlineDirectorySiteList-Updated-07272016.csv
Q5,3.0,data/8b4474ad-121d-4033-b7cf-c8307bb67517/c2242565-39c3-4ab2-97d4-f5565f943573/data.csv,https://inventory.data.gov/dataset/34552d8f-a545-475b-b10d-2765dfa9a08d/resource/743efacf-7067-4f14-8e77-f7eaf0a7f5ad/download/air-force-public-frpp-data-fy-2016.csv
Q5,1.61016949153,data/1ce2003d-72f4-47da-a320-5f9515a2c1d4/a7fddeab-bbe5-4d97-b366-d100c113650a/data.csv,https://data.ok.gov/sites/default/files/res_oklahoma_health_care_facilities_fyhh-4wxs.csv
Q5,3.0,data/fb2e8da8-2ffb-438c-8042-c59e825cd357/4c9bf0ce-8373-4550-b856-a06d85628246/data.csv,https://data.medicare.gov/api/views/azt5-rvvx/rows.csv?accessType=DOWNLOAD
Q5,2.0,data/2d5e6b32-9570-4f54-9256-9c48ed8d1307/96d10de1-7b13-4f35-906e-437807270a36/data.csv,https://data.medicare.gov/api/views/97z8-de96/rows.csv?accessType=DOWNLOAD
Q5,1.0,data/68c31d08-13cd-4261-a567-258d7061e4c1/e12ee4fe-2483-4cd4-9169-158630d4062d/data.csv,https://inventory.data.gov/dataset/d019bd7f-d94f-46b5-9bdc-947ff9aecf6c/resource/cc622041-8992-4c45-8f97-83012bb60efe/download/fy-2017-corps-of-engineers-public-frpp-data.csv
Q5,0.0,data/9a6f5d80-84cd-4782-b85b-d8c449afa56c/c96a9a3a-5f14-42b9-b4c8-87b73a88116f/data.csv,https://data.medicare.gov/api/views/ypbt-wvdk/rows.csv?accessType=DOWNLOAD
Q5,2.0,data/927d70fa-3950-4d38-8f20-1d23587a723e/edceaeca-c2c7-4f7b-b396-40e4b25484d8/data.csv,https://data.cdc.gov/api/views/b4av-siev/rows.csv?accessType=DOWNLOAD
Q5,3.0,data/d39cbeee-f4d4-4a65-bafa-80cf8714af94/73b3cfe1-c450-4119-8409-2392a9086462/data.csv,https://energy.gov/oha/
Q5,2.0,data/2755bd8c-95ae-433f-babb-3917efa31431/f88a14aa-6b15-42d6-9a41-48ad7dd9d021/data.csv,https://data.medicare.gov/api/views/pudb-wetr/rows.csv?accessType=DOWNLOAD
Q5,1.60900900901,data/d2a73f00-f31c-4dcf-ac7f-80f02e45513c/44480d26-0da2-44d5-8004-79cc3afbc482/data.csv,http://doi.org/10.3886/ICPSR36401.v1
Q5,0.0,data/cd5a4ac5-ac63-4fa6-8b02-f3dba5353410/11a4fe42-ff31-49c3-bffc-066cc99118c4/data.csv,https://data.medicare.gov/api/views/c886-nwpj/rows.csv?accessType=DOWNLOAD
Q5,1.0,data/059f8040-66bd-443c-a9de-749b0a41ceab/68058f90-ca0e-42fc-86c4-ddd6065c8cd9/data.csv,https://data.medicare.gov/api/views/tee5-ixt5/rows.csv?accessType=DOWNLOAD
Q5,3.0,data/8b4474ad-121d-4033-b7cf-c8307bb67517/c9e2f400-27b3-4e12-a57a-617a6e5933a2/data.csv,https://inventory.data.gov/dataset/34552d8f-a545-475b-b10d-2765dfa9a08d/resource/b9cf95e9-b497-426b-9785-4b76df29f196/download/army-public-frpp-data-fy-2016.csv
Q5,1.60846560847,data/ba1242e1-1e1b-454f-b4d8-e6f7349c747f/999c8959-e2e2-408f-a2c3-23a3a41f0316/data.csv,https://data.cdc.gov/api/views/bjsc-yd7n/rows.csv?accessType=DOWNLOAD
Q5,2.0,data/ee8abbcb-a04d-4074-9f4a-2b040e333959/4c2b9bcb-2ed4-44e6-aa21-41c62f2c0193/data.csv,https://data.medicare.gov/api/views/xbz4-gvaz/rows.csv?accessType=DOWNLOAD
Q5,1.0,data/68c31d08-13cd-4261-a567-258d7061e4c1/3f7cd18b-b370-4b5b-b737-f444f156b712/data.csv,https://inventory.data.gov/dataset/d019bd7f-d94f-46b5-9bdc-947ff9aecf6c/resource/e2eb194c-5baf-479b-8596-ff19e6e46438/download/army-public-frpp-data-fy-2017.csv
Q5,3.0,data/9823f37d-ebe5-4bdf-a03d-ee228701b865/38daeaff-a981-442c-a43c-83d3623a72a4/data.csv,https://data.medicare.gov/api/views/c7us-v4mf/rows.csv?accessType=DOWNLOAD
Q5,1.0,data/dabd7c8c-bf0b-4b6a-9a5d-92b2feb60bf1/2503a0af-c2ef-4a4b-b025-b361c12e0b1b/data.csv,https://data.medicare.gov/api/views/252m-zfp9/rows.csv?accessType=DOWNLOAD
Q5,2.0,data/2e24c737-d3cc-4931-afb8-cbb3e2c2dcef/bb01b1df-2f58-40f4-b702-c678d5d69c5e/data.csv,https://data.medicare.gov/api/views/m5eg-upu5/rows.csv?accessType=DOWNLOAD
Q5,2.0,data/c4c0d18d-b510-48b3-a1c1-69793f0540b0/1ce2834b-92c5-4827-a237-ec40102ade9e/data.csv,https://data.medicaid.gov/api/views/7kj7-m9ih/rows.csv?accessType=DOWNLOAD
Q5,1.6156462585,data/22923e52-4e3d-4ed1-a2e0-457743e3a021/6bede325-2d8b-4535-8f5c-8fb914d1998a/data.csv,https://data.medicare.gov/api/views/azum-44iv/rows.csv?accessType=DOWNLOAD
Q5,1.0,data/8b4474ad-121d-4033-b7cf-c8307bb67517/0b521eb0-10c0-42ae-8dcb-1ebe0103ab5d/data.csv,https://inventory.data.gov/dataset/34552d8f-a545-475b-b10d-2765dfa9a08d/resource/b680b3ce-ff5e-4d91-91bf-e410defd997b/download/navy-public-frpp-data-fy-2016.csv
Q5,2.0,data/0635f128-9e60-42a0-8d01-592ee2e5ba7c/eaddde10-a49a-4c6a-b5a2-42ec1a9441b5/data.csv,https://data.cdc.gov/api/views/a37y-w96i/rows.csv?accessType=DOWNLOAD
Q5,3.0,data/68c31d08-13cd-4261-a567-258d7061e4c1/6c084ce3-2221-4e9e-91a7-c2ec63df6a95/data.csv,https://inventory.data.gov/dataset/d019bd7f-d94f-46b5-9bdc-947ff9aecf6c/resource/8a966174-27cf-4966-be1d-60a1d8437ab5/download/air-force-public-frpp-data-fy-2017.csv
Q5,0.0,data/973664b4-9e6f-4858-9fd2-e2b1cfe673d2/e1803e3d-99ed-4134-bced-7682359b9d10/data.csv,https://inventory.data.gov/dataset/98a7d3da-2320-4ca1-a50d-df9da9c5b30f/resource/c17a3203-f67f-4319-af15-4c050c774a31/download/userssharedsdfpromiseneighborhood2010applications.csv
Q5,1.61028192371,data/a9219a08-42de-4fa2-a0a4-eee595fef13a/7246ce86-a00a-4d4e-9115-a0a8696cdaa0/data.csv,https://data.medicare.gov/api/views/fp6g-2gsn/rows.csv?accessType=DOWNLOAD
Q5,2.0,data/0a4a01ee-e2ac-4556-b672-8a098a34d245/64e08fdd-54f1-4886-98f9-b83a2bc42274/data.csv,https://data.medicare.gov/api/views/5zdx-ny2x/rows.csv?accessType=DOWNLOAD
Q5,1.60591133005,data/bf2576b9-13a2-4d26-8f03-7e4301ca23b6/ade18648-2678-4915-9f99-44a5def8e485/data.csv,https://data.cdc.gov/api/views/9w38-t35p/rows.csv?accessType=DOWNLOAD
Q5,0.0,data/211e1d20-e483-4300-9583-b0c0179edf00/0c554035-7a10-41e9-8768-3d8eccca20fb/data.csv,https://data.cdc.gov/api/views/7zky-in8p/rows.csv?accessType=DOWNLOAD
Q5,1.60487804878,data/009216ed-5d09-46b7-9441-427f95f0a7a1/d0e8c366-8a2f-4938-87b4-cd90eeb6778b/data.csv,https://data.cdc.gov/api/views/g4ag-jrdn/rows.csv?accessType=DOWNLOAD
Q5,1.6067961165,data/874c253d-3030-4489-b6ae-cd7c6cb0b633/7f2d5df3-4459-4a10-93ee-6189ff233a84/data.csv,http://energy.gov/sites/prod/files/DOE_Facilities_Inventory_2014_16_06.csv
Q5,2.0,data/e212eb5b-41d4-4aa0-b0f9-174e6c54fd66/1864332b-003b-4629-b0ac-8e705f645fe7/data.csv,https://data.medicare.gov/api/views/gbq5-7hzr/rows.csv?accessType=DOWNLOAD
Q5,1.0,data/68c31d08-13cd-4261-a567-258d7061e4c1/427056d5-52da-44e6-9760-bc0538989815/data.csv,https://inventory.data.gov/dataset/d019bd7f-d94f-46b5-9bdc-947ff9aecf6c/resource/d549be75-adb1-4a16-80bb-6822f6e7c509/download/dod-whs-public-frpp-data-fy-2017.csv
Q5,1.59968102073,data/1ce2003d-72f4-47da-a320-5f9515a2c1d4/a1a1db5b-e3b1-4734-a4e0-db6076b8125f/data.csv,https://data.ok.gov/sites/default/files/res_oklahoma_medical_facilities_locations_y3c9-rusj.csv
Q5,0.0,data/c19b5451-bf9e-4c9d-9a1d-cc741f47fb41/596ba4fa-1830-4691-8ffd-e5abfa20c26f/data.csv,https://data.ok.gov/sites/default/files/Oklahoma_Public_School_SITE_Directory_01-22-16.csv
Q5,2.0,data/3d625f23-2ff5-4e09-b404-690ecbf5b3dd/45877cc0-a2b3-4131-b4a4-55c4dc99ef6b/data.csv,https://data.ok.gov/sites/default/files/res_inpatient_re-admittance_care_cdje-ypv8.csv
Q5,1.0,data/98964174-0548-45ff-b2ea-3aa3ebd7a574/55599b9c-346f-4fad-b048-481c5410e89b/data.csv,https://data.ok.gov/sites/default/files/res_health_professional_shortage_areas_di7f-4fnk.csv
Q5,0.0,data/7b64babd-8c66-4dcb-9be7-6bcd2ef35e04/1d7da49a-8a2d-41b3-a1c2-e04b9953eb72/data.csv,https://data.cdc.gov/api/views/pvr7-gpk4/rows.csv?accessType=DOWNLOAD
Q5,1.58566978193,data/d8635134-0595-415e-9f0c-e3f1778f8e5c/4641328a-aeef-46ed-83f7-04335b6f0078/data.csv,https://data.medicare.gov/api/views/3xeb-u9wp/rows.csv?accessType=DOWNLOAD
Q5,1.0,data/98964174-0548-45ff-b2ea-3aa3ebd7a574/a395faf0-fe04-4b3f-be12-32c60d98548e/data.csv,https://data.ok.gov/sites/default/files/res_health_professional_shortage_areas_-_line_chart_g2zm-x7pv.csv
Q5,1.0,data/3d625f23-2ff5-4e09-b404-690ecbf5b3dd/e5c0ba56-246f-4a3c-abf8-48409d1a50ab/data.csv,https://data.ok.gov/sites/default/files/res_inpatient_re-admittance_care_-_line_chart_2je6-kqu4.csv
Q5,2.0,data/26984683-f165-4ed4-9d5c-db7eb76d997d/53665f00-4074-48aa-9c13-ae712c112daf/data.csv,https://data.medicare.gov/api/views/nasn-k89k/rows.csv?accessType=DOWNLOAD
Q5,1.0,data/ed916f50-b342-4ddb-8554-d78fa11f8fc9/5ea4337b-a2be-4ef5-9f30-fa2025fd595b/data.csv,https://chronicdata.cdc.gov/views/hgv5-3wrn/rows.csv?accessType=DOWNLOAD
Q5,0.0,data/6b726e8d-ffff-4ae5-bf8f-89f0fff7ead4/0a4bc18f-97d6-48c4-918d-78a466093b20/data.csv,http://doi.org/10.3886/ICPSR34885.v1
Q5,1.57727272727,data/18916e10-b5fc-4aa7-8198-c29d193a9488/c27431dd-d4a5-457f-8418-e85e898ac449/data.csv,http://www2.census.gov/acs2010_SPT_AIAN/AmericanIndianAlaskaNative/
Q5,0.0,data/8d9a23f0-04bc-402e-8853-36653508e198/0d7a8348-e63a-41dc-80e2-d9c3aca05d05/data.csv,https://data.ok.gov/sites/default/files/res_revolving_funds_-_sep_2011_cm92-tiua.csv
Q5,1.57507507508,data/057488e9-f69d-4f0a-9a44-2e21d7161b5a/86fa4f1f-57b5-4bc9-afe4-315d326a8aa0/data.csv,https://opendata.fcc.gov/api/views/qb45-rw2t/rows.csv?accessType=DOWNLOAD
Q5,2.0,data/8d9a23f0-04bc-402e-8853-36653508e198/e18c026a-506d-495f-b246-4e64d3bc73b3/data.csv,https://data.ok.gov/sites/default/files/res_revolving_funds_-_dec_2011_w2d7-jpny.csv
Q5,1.0,data/e23c09a4-2dbf-46cf-a3a2-a4274b63fd56/336dd0d9-a651-41af-9941-0252d6a55c12/data.csv,https://data.ok.gov/sites/default/files/Maintenance%20of%20State%20Buildings%20Revolving%20Fund%20Transaction%20Summary_0.csv
Q5,3.0,data/2a8c3187-2ef9-4637-a095-a959f58374be/ca42fa8f-3825-457a-84b2-85d01b577607/data.csv,http://doi.org/10.3886/ICPSR36140.v1
Q5,2.0,data/e23c09a4-2dbf-46cf-a3a2-a4274b63fd56/297a8b51-c490-4758-becc-340220790246/data.csv,https://data.ok.gov/sites/default/files/FY2016%20Capital%20Projects_0.csv
Q5,1.58443465492,data/a1dc8122-6f79-4f7e-87fc-60f847be842d/150a2162-c892-4019-a72b-c734280e2d85/data.csv,https://data.ok.gov/sites/default/files/res_revolving_funds_-_june_2012_2qwh-j34a.csv
Q5,1.58479532164,data/b3b108fe-ac8b-44a4-8f3d-23fe14d2c2de/e86aedf9-22f6-41cd-996d-a5527bf1225a/data.csv,https://data.ok.gov/sites/default/files/res_revolving_funds_october_2014_26pw-v57a.csv
Q5,2.0,data/8d9a23f0-04bc-402e-8853-36653508e198/b7c85b86-0dec-4e31-95a3-35220d6db1d5/data.csv,https://data.ok.gov/sites/default/files/res_revolving_funds_-_nov_2011_utpp-9yn5.csv
Q5,1.58405797101,data/b3b108fe-ac8b-44a4-8f3d-23fe14d2c2de/1d4f5cd9-2a9f-4e26-97e1-5c80c7bcecab/data.csv,https://data.ok.gov/sites/default/files/res_revolving_funds_-_march_2014_sf6h-q3yc.csv
Q5,1.58585858586,data/b3b108fe-ac8b-44a4-8f3d-23fe14d2c2de/faf5f2e7-a500-43dd-83c0-626b3e956b8f/data.csv,https://data.ok.gov/sites/default/files/res_revolving_funds_-_may_2014_4kpb-jjn7.csv
Q5,1.58620689655,data/b3b108fe-ac8b-44a4-8f3d-23fe14d2c2de/e4e32747-d7f1-4582-939b-8d2978693fd2/data.csv,https://data.ok.gov/sites/default/files/res_revolving_funds_-_july_2014_na5p-d95a.csv
