task,score,data_path
Q2,2.0,data/24f59333-bd60-4ccc-a77c-af19601f4905/422bf492-16f4-45d0-9ce6-122c1c00e93f/data.csv
Q2,1.0,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/e91996d0-a77c-45a4-aedf-36d51a959b32/data.csv
Q2,2.0,data/5f43aa69-1ede-4a13-9d59-7ae074d4381e/04ad241c-5c6a-43ff-b3af-bd98718d9f47/data.csv
Q2,1.64532019704,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/2df0c2d2-ac5a-451e-b56d-51f199a0e772/data.csv
Q2,0.0,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/b97af156-afff-494b-b14d-733fb34d43c1/data.csv
Q2,1.63902439024,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/ca6255c5-05e6-4f9c-b063-c84caa180515/data.csv
Q2,1.0,data/b2609693-c6cc-40b4-9b9c-53117fd77f41/18740c30-5822-4664-a5a4-b3ae7c5837c2/data.csv
Q2,1.63929146538,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/dde6b3f4-0780-4618-a0fb-976c1f161f3d/data.csv
Q2,1.0,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/db9170ea-ab6c-49cc-adeb-2fced123269f/data.csv
Q2,1.63636363636,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/23697bd2-2ca9-4bde-8111-68522403379a/data.csv
Q2,1.63650793651,data/f2662068-a4c2-4214-badc-cf6c640c21de/d75ca1af-426c-4a0a-aefd-a25f718c0a91/data.csv
Q2,1.63823064771,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/1a247ecb-7f6a-4041-8a94-0f448d84bd5a/data.csv
Q2,2.0,data/636befd8-66c8-4748-839d-77f449b842c5/329c6189-1c3d-4d82-a6bf-a004b795fb78/data.csv
Q2,1.63849765258,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/eef7c8b3-7042-4693-8e43-772944b17ed4/data.csv
Q2,0.0,data/b2609693-c6cc-40b4-9b9c-53117fd77f41/64b9514e-bb44-4e53-b7d8-9c000b1aeaf8/data.csv
Q2,2.0,data/3729b820-56f9-4bcf-9f8d-9de8e2d93965/4c79795c-aa9c-4356-a910-4bd837f83e4b/data.csv
Q2,1.63580246914,data/b2609693-c6cc-40b4-9b9c-53117fd77f41/bbfef55a-f663-41bd-97dd-06dcba6dff58/data.csv
Q2,1.63594470046,data/b2609693-c6cc-40b4-9b9c-53117fd77f41/3b55d8f7-2b9a-4d0f-a118-6e9eff95ed3a/data.csv
Q2,2.0,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/de03bcc5-7309-4d59-a429-a999673955e2/data.csv
Q2,1.63165905632,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/ca50e975-6375-42cd-ac6f-29f33d1987da/data.csv
Q2,3.0,data/b2609693-c6cc-40b4-9b9c-53117fd77f41/b61f4722-2dd0-4e41-96a8-ddb8974d8d1e/data.csv
Q2,0.0,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/87741c5b-095c-4b09-b55d-bd8bf0122680/data.csv
Q2,1.63063063063,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/062d0689-996b-41e5-a060-50ccd0a42a6a/data.csv
Q2,2.0,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/d20be6c1-ede0-449a-9f80-89069557ba43/data.csv
Q2,1.63095238095,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/11fc4ce1-a416-44a8-9b46-80357f3ac532/data.csv
Q2,1.0,data/b2609693-c6cc-40b4-9b9c-53117fd77f41/41449dbd-2170-4a80-a05e-1c25bb8de7f3/data.csv
Q2,1.62684365782,data/13d1ef78-7099-4cd8-a410-c187f26dd38c/6b704d2f-b0df-4127-90db-d71398008cc1/data.csv
Q2,1.62848751836,data/2af25bb4-0e1a-4ba5-ac7e-3e320734e7e1/f2d65a3f-3bfc-4d41-9725-b08e488b63a7/data.csv
Q2,2.0,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/9e339545-3619-4fa6-aa31-4e6b39445538/data.csv
Q2,1.63027656477,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/e38fd134-05c3-44df-88ae-b47ec456e1f5/data.csv
Q2,3.0,data/b5be4445-e3bd-4e80-9c71-9a8a5abd041c/f28eda54-4e89-4959-a7d0-379906af2a2d/data.csv
Q2,3.0,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/f667a028-255a-4e12-b698-871f024f41fe/data.csv
Q2,2.0,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/d2ed8abe-13db-4a11-9c77-c4edfea4641a/data.csv
Q2,2.0,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/09a9d9eb-2d72-4243-ae8e-0e8bb916e36a/data.csv
Q2,1.63532763533,data/f3b5e2e3-9762-4744-97d0-84dd58bbc07d/940f1099-6756-4b28-955f-ead57ac55e31/data.csv
Q2,3.0,data/b1efbf4b-747a-4bda-9a07-9a124e8ba03b/c07f9483-832d-4877-80d1-1e9f5dcffeb2/data.csv
Q2,1.64124293785,data/69d5fd26-43ae-4451-93c7-8546fb9e244c/76ebb85e-6274-4b1d-ad86-79c01a5108ce/data.csv
Q2,2.0,data/5597c1af-83a3-4b9e-8ee6-bdb39fbfe256/bbc5eaed-9c54-4e08-8dda-4765cc9140b9/data.csv
Q2,3.0,data/3f3257b4-86bf-4122-9b46-ee690f8bca10/f315185d-c1f2-4b8b-82c6-0b1eab92a1d9/data.csv
Q2,1.64574616457,data/93a69c95-583b-427a-886c-7307a2611a8a/bb962666-c5e8-423b-96a2-c69b4ed6ad32/data.csv
Q2,2.0,data/18745f31-ba40-4feb-b51b-0750f1936806/468cd5c2-194e-4c1c-964b-0efcd2b866fa/data.csv
Q2,1.0,data/5ac81eb8-506b-4f70-a302-4d65d1b87093/a0da2884-09fa-41f5-b5d7-ced22f107422/data.csv
Q2,1.64600550964,data/1563e7fe-dead-4ae1-b5e8-10b678e3b780/200bb13f-2f31-4f9e-96f4-b8ddc0fcf100/data.csv
Q2,1.64334705075,data/9995005a-7d5e-4c5d-b276-3849cdf8e3f6/138a28fe-e1c3-497e-adb5-9dd35adee1e5/data.csv
Q2,3.0,data/165718a7-20cb-4d91-a492-603a4ce17fcb/e4ed0523-3277-46f4-b68a-17d90c5254a9/data.csv
Q2,2.0,data/cc1901e7-a008-4eed-b045-3f2be7fd024a/7f4d4f52-13ff-4d80-8882-6c60b393cfed/data.csv
Q2,1.64227642276,data/10fab1cd-3c9b-42ad-bc50-55ef380007b4/b4640f5a-198f-4534-b048-a5e9be53ddbb/data.csv
Q2,0.0,data/78c69346-1c66-44f8-9862-548be2854d4c/fd52e366-fcac-4dee-ac95-04150803ae82/data.csv
Q2,2.0,data/5b4853d8-e2ce-443b-b5d4-9131a4ba8e55/c8c5d804-9732-4341-90f5-2a65030e85e5/data.csv
Q2,1.64123159304,data/40902257-0021-4c24-a0de-bc112cf6919a/48a6dc69-353a-4324-8b4b-199423ed1c5a/data.csv
Q2,1.63866666667,data/a9f4e9c9-1a2b-49c3-ae4d-0059af47fddb/85bb6306-2b57-4e43-b0b5-4bcc0b349ad4/data.csv
Q2,3.0,data/ec287519-d547-4ed5-b555-53d40ce710fd/194aefff-7274-4472-bbf6-d8908007d579/data.csv
Q2,1.64021164021,data/cc9b18f1-c0c9-4adf-9595-dd9a9dd8c182/4c0f447a-dfec-481e-85f9-10291c01cf3d/data.csv
Q2,2.0,data/06124b18-751a-46fe-b051-01f86c0c3fb6/044fff2a-482c-4014-b8ac-d7ea33b81815/data.csv
Q2,1.0,data/93a69c95-583b-427a-886c-7307a2611a8a/4da8f9de-d265-4e2f-b321-f180052df3f7/data.csv
Q2,1.6431372549,data/ea425aa0-52d1-4f6d-a136-a4d8e232312c/82c6a08e-c9be-481c-8dd8-bd22a976760e/data.csv
Q2,1.64453125,data/bfa2e840-fa45-4d26-8e6f-2f111c84dd1b/e03bda81-6397-496d-b903-6e6031509902/data.csv
Q2,1.6420233463,data/ea425aa0-52d1-4f6d-a136-a4d8e232312c/0c4466b8-6ff7-4b50-bb79-e0660951bf77/data.csv
Q2,3.0,data/93a69c95-583b-427a-886c-7307a2611a8a/fd3382ec-8a1d-4372-930c-0e4f72db5037/data.csv
Q2,1.0,data/059ad3cb-0b0d-46e0-af96-094188f228ae/9417de95-0cc1-42c6-9a00-971ca47b41ec/data.csv
Q2,2.0,data/f9d7aa0d-346a-447a-aa5d-bad5c72536d4/761700c1-716a-4504-aa6b-0e49ab5e29c4/data.csv
Q2,0.0,data/d86683e6-1c51-4094-85bd-59ef67d6eeb4/6275e7e1-01c9-4d57-9920-3f01f7bbaad9/data.csv
Q2,2.0,data/cbebd14d-226c-4717-b078-0d0dec94597e/59479446-640f-4550-9c8a-95c09f16b8e9/data.csv
Q2,1.6463878327,data/5c97407e-2e62-4a68-9055-10a30241aa12/c2a8bc5b-1b0d-42a7-8699-debf1aa51d8d/data.csv
Q2,2.0,data/a8d448eb-7048-4080-9d90-0029603b4b22/93f97f4c-9177-42f9-a01c-8960deb0f718/data.csv
Q2,2.0,data/7941629d-c363-46d9-bcdb-aaa9eb534c1e/6167a270-52f6-405d-ab43-175338747cb4/data.csv
Q2,1.64536340852,data/537818e8-51b3-48c7-9cc8-eab43cc0a60e/7f4b3ccb-2277-4409-9c16-d5c1caa21a91/data.csv
Q2,2.0,data/74abe22d-da56-4fe0-843f-5a96ca324e9e/c2cac5b4-b8f1-482f-b80e-b82e433b7b93/data.csv
Q2,2.0,data/f60c78a8-25b5-4ae1-8389-9b1fa5200891/9ec06b33-c82c-4574-bbbc-d0de0ef15a7b/data.csv
Q2,2.0,data/4ab41083-82ed-4759-bc14-7f5da7b4f3cf/1caa9a59-b02b-4c68-ae0f-286887b37956/data.csv
Q2,3.0,data/89f99eaf-6b76-451f-ae6c-f61a047fc538/9d783068-dc61-4ff1-9036-3353f3c10d15/data.csv
Q2,2.0,data/8bd53e2f-8aa3-4bb6-ac51-e219256e134c/327c5d97-d3d4-481a-ac1d-a90907688e48/data.csv
Q2,1.65441176471,data/ebd971da-ca2d-456b-bce7-2507bbd87016/6379d683-5b49-41c3-b8f8-0a28a4df344a/data.csv
Q2,2.0,data/5c97407e-2e62-4a68-9055-10a30241aa12/ee9a1239-9459-45ea-806d-5e93263915e6/data.csv
Q2,2.0,data/5c97407e-2e62-4a68-9055-10a30241aa12/228a7e27-b9b1-455f-8568-c612e2b79b84/data.csv
Q2,1.65212121212,data/00942ea0-2f79-47dd-b597-a510f1299577/7db17d3d-bc6f-4338-a79f-d268c4a65343/data.csv
Q2,1.65338164251,data/93e5c4eb-1a5c-4dc3-9ad2-0b334a7c75c5/129e05a0-534b-4cb8-b06c-4619a5a57c99/data.csv
Q2,1.0,data/059ad3cb-0b0d-46e0-af96-094188f228ae/70a8e080-66a2-4451-965a-b5423f806b83/data.csv
Q2,0.0,data/a8d448eb-7048-4080-9d90-0029603b4b22/b006a312-7589-4ca0-b6dd-d3eac3320ad1/data.csv
Q2,2.0,data/3aa4588b-cf86-44b5-980b-446fe4dd9e15/eae6559a-f10c-46dc-abee-91e8ef5756a5/data.csv
Q2,1.65,data/34b88d1a-2f78-493f-a287-666794dadf3e/c5e0aef5-192a-4a93-9e57-c08fe9eeb6ef/data.csv
Q2,1.64768683274,data/c0f64217-ffd8-430a-8237-a967c0f2219f/96add8e5-fa82-4ef3-b635-0d45e7aa3c44/data.csv
Q2,2.0,data/8a51c55a-8be0-4d6f-a025-2961b065e278/932fb693-9c65-41e0-a319-0bca2312dcb4/data.csv
Q2,3.0,data/5457d9d7-fcfe-40c0-95df-b9f4ac6f2d8c/32b6cb6a-7de8-4fe1-86f6-ee44933b388f/data.csv
Q2,2.0,data/89f99eaf-6b76-451f-ae6c-f61a047fc538/40cbc9e5-a6ee-4a32-9b75-36967e2e4cbb/data.csv
Q2,1.0,data/753dcbd1-e553-420d-ba5e-c3bc7bc9ec14/79687e77-9b00-4485-9505-09548455f652/data.csv
Q2,3.0,data/72f766d2-d923-4894-a832-6cb04e168453/c9aa3095-1598-492a-9082-55d59a021a04/data.csv
Q2,1.65389082462,data/d494ce0f-7c8a-408d-8978-6dada3b0f82c/2901aafa-8812-4a9f-8b03-a5646dcd29d0/data.csv
Q2,2.0,data/26d82eca-2692-4504-aba2-9b7475ca6f76/7bc5f76e-286e-4323-84f3-0432571f12ee/data.csv
Q2,1.65628604383,data/a86ce7bf-2b97-4959-87dc-3a706854c765/6beb7526-b632-4d1c-acaf-1e4634e586b6/data.csv
Q2,2.0,data/b7ca4ea0-29da-47f6-a214-7ab7941dad1e/0b542769-e0a4-4aa5-b6a9-a60a26ae26c2/data.csv
Q2,3.0,data/80188430-ec6f-4426-b139-f13542827a83/fdf2ea6e-ee21-439c-8995-d5a407ef9897/data.csv
Q2,1.0,data/beef11f0-8862-4689-86a0-445448ca2a7f/b9773fcb-d5c0-4195-b808-061e5ffd557c/data.csv
Q2,2.0,data/06e00be7-dff9-4983-92ad-edf757615e8f/d913cffd-b434-4a70-85fa-c7f1cd4ee418/data.csv
Q2,2.0,data/a86ce7bf-2b97-4959-87dc-3a706854c765/ee12b87b-9e38-4f35-a561-fce84bc60065/data.csv
Q2,1.65988700565,data/baebf58c-e3b8-415b-9d88-5e7bbed49cb4/30c73415-c999-4084-862d-ebfbc68c5ad0/data.csv
Q2,1.66103603604,data/d129012b-40e6-4117-93f7-916ad76ccd7b/91cc00a3-11a5-4a26-9e54-c6aac6750d31/data.csv
Q2,1.66105499439,data/5c97407e-2e62-4a68-9055-10a30241aa12/4b42e621-e557-4abb-8108-903dab3d5cd1/data.csv
Q2,2.0,data/ea425aa0-52d1-4f6d-a136-a4d8e232312c/1c9f9cb5-58c5-4813-9cde-231c635db9e7/data.csv
Q2,1.66332218506,data/5306cb13-3930-4db1-ae7b-abc3f48b8a37/36ec87a2-5b18-4742-92af-bdfa514e7696/data.csv
Q2,1.66111111111,data/e6e1b9b4-59de-4362-8ffa-d518550cd2df/489b4341-a43a-4eba-830c-226c89e1c2ac/data.csv
Q2,1.66223698782,data/c97312f2-fd82-419b-9f0a-35101fec09b8/db5cfa20-964c-4a28-a0ab-549ca81729b9/data.csv
Q2,1.0,data/4a8da215-7ab7-4a29-aa61-ae384455ae60/d068c4b6-967d-4da7-bb37-a6b891af8a6d/data.csv
Q2,1.66226622662,data/891ba766-9a3a-463e-ad97-714c67d3aef2/22bf380b-c01c-48cb-b4f9-6f14af3b2ae9/data.csv
Q2,2.0,data/dd796b30-9e6b-484a-9858-75eccd05d6d6/d241bbc7-c4f1-4ef4-abdd-2ef412dfead6/data.csv
Q2,2.0,data/89f99eaf-6b76-451f-ae6c-f61a047fc538/2ec69646-1d4f-46bf-90f7-886c55835cb2/data.csv
Q2,1.66339869281,data/de040fc9-f736-492b-b40e-2392675dc406/171e403d-5f55-45b6-8baa-7784c35b90d8/data.csv
Q2,1.66123778502,data/ef0201be-ea23-4f39-9a8c-eac6a3d421a7/8b6460d4-5e41-4212-86e4-367885658500/data.csv
Q2,3.0,data/537818e8-51b3-48c7-9cc8-eab43cc0a60e/97f5795e-3c96-4aac-8d83-a446d4d3860d/data.csv
Q2,2.0,data/e39afdcb-f5c8-45c4-a62f-7d72b50fcb5e/22da35d6-69ee-4401-9e2d-c7c40dc387e1/data.csv
Q2,2.0,data/74abe22d-da56-4fe0-843f-5a96ca324e9e/9ab867b4-a4ef-45ea-8674-2884f7588201/data.csv
Q2,1.0,data/9689d4a6-a248-4d9a-8135-52d74e7805a6/2266a374-2497-45e9-b37c-7c60925779fe/data.csv
Q2,1.0,data/d0d3b30d-fc73-41fa-bc5c-2249fc376b8a/a1243112-f3ac-42ea-a654-6a631ce9e1f3/data.csv
Q2,3.0,data/dd796b30-9e6b-484a-9858-75eccd05d6d6/314b1232-61e2-4623-b52c-7a5978313e36/data.csv
Q2,1.0,data/ef0201be-ea23-4f39-9a8c-eac6a3d421a7/98b7527d-3a48-4b12-8153-2b74a14a031f/data.csv
Q2,1.66455026455,data/06e00be7-dff9-4983-92ad-edf757615e8f/999c1f46-4193-4484-8b5d-0a2b1318fd74/data.csv
Q2,1.6635021097,data/39207977-09d3-4892-a5fd-723b264a6f5c/40396e01-d73c-4ede-a284-b701ab2a2b38/data.csv
Q2,2.0,data/3fda9895-e8fc-4242-9ecb-6e91ad9de8be/5b2e5467-14cf-4af3-a2ee-cb1f94ec1db3/data.csv
Q2,0.0,data/8bd53e2f-8aa3-4bb6-ac51-e219256e134c/c60cd37b-705b-4cca-adfe-75349925bd5d/data.csv
Q2,2.0,data/58b32459-4500-4956-824c-a28430509648/c13548cc-7c9a-4633-bcf7-3bb1d0079ea2/data.csv
Q2,1.66041666667,data/80188430-ec6f-4426-b139-f13542827a83/dc21fc1d-aa58-4f4f-8902-cacd1b55d263/data.csv
Q2,0.0,data/a995ddcd-f2e5-4193-b50e-39e807616d0a/dafe94a2-45b7-496e-8659-6e3d7e76b2ab/data.csv
Q2,3.0,data/eca876f5-a494-4edc-8588-4d2265e5fd17/6f053779-e64a-4be7-9aee-17a3d99067fe/data.csv
Q2,1.66150670795,data/8a51c55a-8be0-4d6f-a025-2961b065e278/251620d3-d1f6-4937-9493-9396d89dc7e6/data.csv
Q2,1.66255144033,data/58b32459-4500-4956-824c-a28430509648/b8e0251c-b2ca-4e53-b063-f351cbd222c7/data.csv
Q2,3.0,data/c0f64217-ffd8-430a-8237-a967c0f2219f/d0534b2f-609e-4523-a341-2b2c025f0ca4/data.csv
Q2,1.66462167689,data/6167bf8f-278b-477f-9b98-d971bbe09c44/662f9bc9-a806-4312-87de-2576d6bf1671/data.csv
Q2,3.0,data/34b88d1a-2f78-493f-a287-666794dadf3e/c3fd7ab9-cf85-455b-80c7-13f64ceaf814/data.csv
Q2,2.0,data/000f1c44-a0b8-402f-8d4b-a4b66dfb7734/c7c2fbf4-c818-405e-868f-59c46145aa2f/data.csv
Q2,2.0,data/799ee30c-9766-4657-8c49-81576f4db1d1/d6aff491-a573-4e73-bf8b-92b3111e0bf6/data.csv
Q2,2.0,data/abcd54f7-0533-45fd-83e0-f4b0ecf22208/838b54e2-7f6e-43f5-b9c4-5ca1a9c20e60/data.csv
Q2,1.0,data/d409d388-d2b1-4065-8a23-ec3763296086/b376caa6-a693-4cdd-86c9-12f5339aacde/data.csv
Q2,3.0,data/530480f8-4f22-4c15-99ff-a2b98ac51274/e2fed824-fee6-4b6c-a263-dc772324de07/data.csv
Q2,2.0,data/1ecb27ae-9d81-48b1-bc28-8124fc5a5d70/855281d7-b044-47cf-99d3-ffec576d69e9/data.csv
Q2,1.66467065868,data/06f230d1-2f34-40ec-8cb6-0d9543051a2e/9bcc456b-0ae9-4d6f-b996-883b2719f058/data.csv
Q2,1.0,data/6dbe2b65-3960-448c-8376-e10fa03eb9eb/09a3ff33-0fd0-4d96-99c0-c7654f54a647/data.csv
Q2,3.0,data/61d4ec96-9957-4e86-9d84-80c61fc2aedf/fd6626dd-b9f3-4d17-86a5-6ba4fb70527c/data.csv
Q2,2.0,data/10dc39c6-822b-4db3-9e35-c8e94a296eb2/8a178941-210e-4203-b0b9-9407bb1151b7/data.csv
Q2,1.66272189349,data/27b77a3b-d087-4c19-bf63-cf53da960892/5eb9269a-5816-42e1-a3e8-e6c372e46f76/data.csv
Q2,2.0,data/42be5be2-5fa6-4754-a949-a441721c7729/23d84af5-5c21-4399-ada3-f528ba9b0ecb/data.csv
Q2,2.0,data/1c2020d1-1eb1-4048-8642-84efe921d059/051685ea-4ccf-4e22-9d30-441fc9f1939a/data.csv
Q2,2.0,data/0f70d0ba-f194-4b7c-9f8f-d059216b0d02/94d8abe7-da05-480b-97ea-99a74206acdb/data.csv
Q2,3.0,data/2b4a7fc8-6b47-4c20-ac2c-edd87bc6585d/56bfe3bb-2067-47e5-9d11-fd42d3eeb7f9/data.csv
Q2,1.0,data/06254325-65e2-4b89-acb4-102917630d88/7ac5a3ef-ae71-4c00-8d34-67dd2dda640f/data.csv
Q2,2.0,data/a69e838c-7470-4ce3-98be-205da7b1b38f/7f33c95c-f620-46ec-9ee0-9a61864ba771/data.csv
Q2,1.66859903382,data/83a70c7e-9992-4676-8360-44d0fd97e3a6/a5701379-196f-431d-bf7b-f64c37494a74/data.csv
Q2,3.0,data/973664b4-9e6f-4858-9fd2-e2b1cfe673d2/e1803e3d-99ed-4134-bced-7682359b9d10/data.csv
Q2,3.0,data/4cbff8c0-0cd7-47c6-9922-4519f38eb521/b808610d-7297-422e-82d0-cc9a2d76935f/data.csv
Q2,0.0,data/d06bfc8d-7df6-459c-8cc6-dc70147cb9c0/12c6369b-bc18-44cd-9574-4941386f3a31/data.csv
Q2,1.66953199618,data/9ab31756-a564-4851-839c-8515a7d726e1/07540dc4-6653-4591-8b56-7f2933c22d14/data.csv
Q2,1.66857142857,data/32bb94a7-8c31-46e8-aa93-6cab6b0f7736/dc560bc2-c32f-4fb5-a59a-7bb09df9271a/data.csv
Q2,2.0,data/624c3786-2b9e-45e4-8c62-51179552171b/fd715262-209c-44a8-b842-0a6ea2441b42/data.csv
Q2,2.0,data/c90d3e6a-df0a-4f88-9312-106df368c276/e699ac84-0123-4661-92c2-631f0295c5f4/data.csv
Q2,1.66949952786,data/d0da6a0f-b354-4703-b6df-182b7e86a343/b03c5ca3-4540-4b41-b796-1030e68af16a/data.csv
Q2,3.0,data/dcffcb82-eeef-40f8-b979-371f3939cee9/48681f09-1386-4339-a1b3-336176f6f6af/data.csv
Q2,2.0,data/4d9556f3-2ed5-4a4e-90c5-3482ff5201d8/8d74107e-eb64-4a2a-89ab-7852ed206aa4/data.csv
Q2,0.0,data/2d584a11-9a9c-48dd-9843-6a0f74c86024/1147a1f2-8ab6-4fcf-976d-458bb35d4347/data.csv
Q2,2.0,data/193c5d6e-51b7-4397-a282-03b10f03b3a6/ee27c1a5-740a-4db5-9521-80c00fcb575d/data.csv
Q2,1.67225325885,data/a09f95ef-f693-4f32-8df9-f42abc112b20/fa9a2344-f5c0-4d24-b1ce-12d687f8f8c7/data.csv
Q2,2.0,data/78af7266-6247-4ca5-ac57-b691265ad721/62ec61a3-6894-449b-a4d1-084b0e93b331/data.csv
Q2,3.0,data/cfae0403-0094-48d2-822c-c2b2da62634c/589df49e-8ce9-4366-a0f2-b09225bb4d30/data.csv
Q2,2.0,data/ee8abbcb-a04d-4074-9f4a-2b040e333959/4c2b9bcb-2ed4-44e6-aa21-41c62f2c0193/data.csv
Q2,1.67863720074,data/68e088a8-7f1b-4858-b6bb-5a60be62ad22/c854c283-4e18-4f25-a342-d8ca78cdae7f/data.csv
Q2,1.0,data/857c01f7-5694-42fc-b324-3e2d23500aa7/775a2cea-1f75-4235-8ea9-2e19db53359b/data.csv
Q2,3.0,data/acf79ff0-5124-4216-8969-9b453ed4df85/35ac878d-ca37-454d-b13f-d3f42ae1d57e/data.csv
Q2,1.67579908676,data/4c944eff-416f-4597-abbf-4a1bc5848157/046e1e38-cb73-4430-ac0e-434c92125914/data.csv
Q2,1.0,data/a7644914-747a-4564-bb31-584e5afa438c/3bfbfbe8-e983-4044-ae09-2c7b82688038/data.csv
Q2,3.0,data/ec47a963-9e23-4f13-b35d-33a261707515/9853a792-87f0-44a4-98b0-020572d2ddb5/data.csv
Q2,1.67844202899,data/4c5f3ad0-37b4-4874-ab3f-774cd0764989/25b93b19-a835-4f53-bbcc-fa45c6a50443/data.csv
Q2,2.0,data/25c03605-7aff-4f97-9ef9-1c58d7c28c1d/2a211732-7e74-4710-afd7-d45429fb1cb2/data.csv
Q2,2.0,data/daa2bcb2-50f4-4c8e-8297-d8e50e555101/afa28aed-2509-4123-a65a-d714f514abfb/data.csv
Q2,2.0,data/633b3268-3801-47c2-ae23-c8b20cdfa2b2/c6b7c847-9fdc-45eb-9d98-e8718a517fd0/data.csv
Q2,1.0,data/e3a34424-a109-49fd-b2d9-72b174d1afab/cafbaded-c1ec-4112-b5a1-dea29e5c6336/data.csv
Q2,0.0,data/c5fd0e5f-4fbd-438f-ae59-b6a57cc6f4ba/c8af733f-c292-49d5-b530-4b03f5121b91/data.csv
Q2,2.0,data/0ab89201-1f8b-4d73-b9bd-58f0fd8b8012/90cf7e15-ddce-4f8a-a0f0-61d60ffdb887/data.csv
Q2,1.67822222222,data/ac0abc90-18cb-4102-bad6-2656dca4889b/b00dddfb-4029-4450-933c-2fb14e2b1f28/data.csv
Q2,2.0,data/2648d49a-70f3-4fa4-9e18-00682586af0f/bd8b67f4-2eb5-4247-8954-81203248d6ed/data.csv
Q2,1.0,data/66783392-4d2d-4b85-838d-e35a92bfd92d/fd04b78c-728f-40c6-9249-dcb5283efb2c/data.csv
Q2,1.67901234568,data/b2a7ab57-3001-497a-841b-d87c5f27ef63/c5402ebc-8768-4d04-9f96-47d99ffd44ea/data.csv
Q2,1.6798592788,data/8993ec5a-0bad-4ef2-b2c6-b785f75d6787/f99d8c34-29cb-440f-b802-a10438280da8/data.csv
Q2,1.67807017544,data/d4bd3602-b291-4cc8-a78d-2440719b4aeb/c26663ba-d33b-4220-b270-1bf40f29d943/data.csv
Q2,2.0,data/409affbd-6f1a-4c73-bdca-5075532d5d51/f2713977-7ea6-46f6-b41c-424dfc45d009/data.csv
Q2,2.0,data/4d7d6b90-70d5-43b6-92a0-8dcb394874c9/f0a723f8-018d-4826-a4c1-25f6ca7c4676/data.csv
Q2,2.0,data/41e40dcb-ff46-4ac9-9701-6d9105d67b01/bf35dc21-44f7-47e2-9dcb-730f0a1d38a7/data.csv
Q2,3.0,data/609b49a4-bb27-4562-a670-97dbbe40e80c/09f727e3-ef35-462f-827b-d708641cfcda/data.csv
Q2,1.67619047619,data/470074e6-ede7-47ea-85c3-f9b95faf33c5/1ac77a43-1119-4c44-8055-b53b241795ad/data.csv
Q2,1.67616580311,data/87007c48-e038-44fb-8007-c21139a46662/6d52290e-18c3-45bc-a1bf-7ca857eb424f/data.csv
Q2,2.0,data/566fd94c-ed18-49fb-b03a-ede41b9a31d6/f6d4d3ab-f7ee-4529-ae1f-0ff47e6cea6a/data.csv
Q2,1.0,data/fa8c39e6-0c06-43c1-bc78-9be260cdc539/bf43453a-5b4a-4976-a01a-44064e0ce228/data.csv
Q2,1.67609254499,data/d3a6128d-dae4-47b5-b105-b8d2b0670229/003fece6-d088-4580-9cbc-a9cf17a56c78/data.csv
Q2,1.67606837607,data/7a00f1b4-2c8c-4033-bd86-4d38440d7002/b5bc7c1b-ba5f-4c9f-ae4e-65f74dd8ed8c/data.csv
Q2,1.67604433078,data/8e610199-b5db-446b-9600-4de7427f1876/2d99847f-19c3-4b72-ab9c-47daf48a7f9c/data.csv
Q2,1.67431972789,data/5d77116d-de11-4d25-8d81-bae9e9860ed4/e8a82f27-3412-4969-8d1f-ea609d33d1c9/data.csv
Q2,1.67430025445,data/98a25cba-7459-41cd-96a3-fd70d84df39a/ba3f0754-3791-48f5-bd65-606dae4d001a/data.csv
Q2,2.0,data/de6a28d1-da08-4c07-af1b-89590b00d0a5/1102ce2f-3e82-40a8-99bc-82b79aa90f20/data.csv
Q2,2.0,data/4fdd7369-8f85-4d12-835f-8c1403f0b55b/5ff167fe-e16e-476b-a91a-c44252a08417/data.csv
Q2,1.67592592593,data/83c60dbd-6a47-4817-b59e-a5e268f6b0a4/0239d13c-e609-4999-a1df-8e7673a884a9/data.csv
Q2,3.0,data/42889c7c-6037-4b1b-93ca-ac1ef1b604ea/fc14d745-53a4-4c26-849f-94e044163bb8/data.csv
Q2,0.0,data/0f70d0ba-f194-4b7c-9f8f-d059216b0d02/a41fe72b-f402-404e-9fa6-1c4925955807/data.csv
Q2,1.0,data/e255bfd8-0595-4c04-b47a-1b1fb7951400/424376e4-634d-46f3-96d1-3b86f281b7e9/data.csv
